storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,basin,sst
AL191981,UNNAMED,36,1981-09-29T00:00:00Z,Tropical depression,NA,11.8,-50,30,1981,NATL,27.779999379068613
AL191981,UNNAMED,36,1981-09-29T06:00:00Z,Tropical depression,NA,12,-51,30,1981,NATL,28.42999936453998
AL191981,UNNAMED,36,1981-09-29T12:00:00Z,Tropical depression,NA,12.4,-52,30,1981,NATL,28.599999360740185
AL191981,UNNAMED,36,1981-09-29T18:00:00Z,Tropical depression,NA,13,-53.2,30,1981,NATL,28.07999937236309
AL191981,UNNAMED,36,1981-09-30T00:00:00Z,Tropical depression,NA,13.8,-54.6,30,1981,NATL,27.7299993801862
AL191981,UNNAMED,36,1981-09-30T06:00:00Z,Tropical depression,NA,14.3,-55.8,30,1981,NATL,27.949999375268817
AL191981,UNNAMED,36,1981-09-30T12:00:00Z,Tropical depression,NA,15,-57,30,1981,NATL,27.279999390244484
AL191981,UNNAMED,36,1981-09-30T18:00:00Z,Tropical depression,NA,15.2,-58.2,30,1981,NATL,26.629999404773116
AL191981,UNNAMED,36,1981-10-01T00:00:00Z,Tropical depression,NA,15.9,-59.8,30,1981,NATL,27.88999937660992
AL191981,UNNAMED,36,1981-10-01T06:00:00Z,Tropical depression,NA,16.1,-61,30,1981,NATL,28.96999935247004
AL191981,UNNAMED,36,1981-10-01T12:00:00Z,Tropical depression,NA,16.5,-62.3,30,1981,NATL,28.88999935425818
AL191981,UNNAMED,36,1981-10-01T18:00:00Z,Tropical depression,NA,17.5,-63.2,30,1981,NATL,28.989999352023005
AL191981,UNNAMED,36,1981-10-02T00:00:00Z,Tropical depression,NA,18.9,-64.1,30,1981,NATL,28.88999935425818
AL191981,UNNAMED,36,1981-10-02T06:00:00Z,Tropical depression,NA,19.8,-65,30,1981,NATL,28.949999352917075
AL191981,UNNAMED,36,1981-10-02T12:00:00Z,Tropical depression,NA,21,-66,30,1981,NATL,28.57999936118722
AL191981,UNNAMED,36,1981-10-02T18:00:00Z,Tropical depression,NA,22.5,-65.3,30,1981,NATL,28.399999365210533
AL191981,UNNAMED,36,1981-10-03T00:00:00Z,Tropical depression,NA,24,-64.5,30,1981,NATL,27.949999375268817
AL191981,UNNAMED,36,1981-10-03T06:00:00Z,Tropical depression,NA,25.3,-63.8,30,1981,NATL,27.87999937683344
AL191981,UNNAMED,36,1981-10-03T12:00:00Z,Tropical depression,NA,27,-63,30,1981,NATL,26.929999398067594
AL191981,UNNAMED,36,1981-10-03T18:00:00Z,Tropical depression,NA,28.8,-61.3,30,1981,NATL,26.52999940700829
AL191981,UNNAMED,36,1981-10-04T00:00:00Z,Tropical depression,NA,30.3,-59.7,25,1981,NATL,25.919999420642853
AL191981,UNNAMED,36,1981-10-04T06:00:00Z,Tropical depression,NA,32,-57.7,25,1981,NATL,24.539999451488256
AL191981,UNNAMED,36,1981-10-04T12:00:00Z,Tropical depression,NA,33.7,-55.8,20,1981,NATL,23.999999463558197
AL191981,UNNAMED,36,1981-10-04T18:00:00Z,Tropical depression,NA,35,-53.6,20,1981,NATL,24.059999462217093
AL201981,JOSE,15,1981-10-29T12:00:00Z,Tropical depression,NA,25,-47.5,25,1981,NATL,26.79999940097332
AL201981,JOSE,15,1981-10-29T18:00:00Z,Tropical depression,NA,26.4,-47.1,30,1981,NATL,26.509999407455325
AL201981,JOSE,15,1981-10-30T00:00:00Z,Tropical storm,NA,27.7,-46.6,35,1981,NATL,26.06999941729009
AL201981,JOSE,15,1981-10-30T06:00:00Z,Tropical storm,NA,28.7,-45.9,35,1981,NATL,25.67999942600727
AL201981,JOSE,15,1981-10-30T12:00:00Z,Tropical storm,NA,29.6,-45.2,35,1981,NATL,24.849999444559216
AL201981,JOSE,15,1981-10-30T18:00:00Z,Tropical storm,NA,30.2,-44.5,35,1981,NATL,24.659999448806047
AL201981,JOSE,15,1981-10-31T00:00:00Z,Tropical storm,NA,30.7,-43.9,35,1981,NATL,25.069999439641833
AL201981,JOSE,15,1981-10-31T06:00:00Z,Tropical storm,NA,31.1,-43.1,40,1981,NATL,24.77999944612384
AL201981,JOSE,15,1981-10-31T12:00:00Z,Tropical storm,NA,31.5,-42.2,45,1981,NATL,24.219999458640814
AL201981,JOSE,15,1981-10-31T18:00:00Z,Tropical storm,NA,31.9,-40.8,45,1981,NATL,23.81999946758151
AL201981,JOSE,15,1981-11-01T00:00:00Z,Tropical storm,NA,32.5,-39,40,1981,NATL,22.69999949261546
AL201981,JOSE,15,1981-11-01T06:00:00Z,Tropical storm,NA,33.7,-37,40,1981,NATL,22.129999505355954
AL201981,JOSE,15,1981-11-01T12:00:00Z,Tropical storm,NA,35.3,-34.9,35,1981,NATL,21.289999524131417
AL201981,JOSE,15,1981-11-01T18:00:00Z,Subtropical depression,NA,37.8,-32.1,30,1981,NATL,20.499999541789293
AL201981,JOSE,15,1981-11-02T00:00:00Z,Subtropical depression,NA,41.5,-29.5,25,1981,NATL,18.539999585598707
AL211981,KATRINA,20,1981-11-03T00:00:00Z,Tropical depression,NA,16.9,-81.2,25,1981,NATL,29.029999351128936
AL211981,KATRINA,20,1981-11-03T06:00:00Z,Tropical depression,NA,17.2,-81.3,25,1981,NATL,29.069999350234866
AL211981,KATRINA,20,1981-11-03T12:00:00Z,Tropical depression,NA,17.5,-81.4,25,1981,NATL,29.269999345764518
AL211981,KATRINA,20,1981-11-03T18:00:00Z,Tropical depression,NA,17.8,-81.4,30,1981,NATL,29.42999934218824
AL211981,KATRINA,20,1981-11-04T00:00:00Z,Tropical depression,NA,18.1,-81.4,30,1981,NATL,28.84999935515225
AL211981,KATRINA,20,1981-11-04T06:00:00Z,Tropical storm,NA,18.3,-81.4,35,1981,NATL,28.959999352693558
AL211981,KATRINA,20,1981-11-04T12:00:00Z,Tropical storm,NA,18.6,-81.3,40,1981,NATL,28.84999935515225
AL211981,KATRINA,20,1981-11-04T18:00:00Z,Tropical storm,NA,18.9,-81.2,50,1981,NATL,28.589999360963702
AL211981,KATRINA,20,1981-11-05T00:00:00Z,Tropical storm,NA,19.2,-81.1,60,1981,NATL,27.519999384880066
AL211981,KATRINA,20,1981-11-05T06:00:00Z,Hurricane,NA,19.6,-80.8,65,1981,NATL,27.509999385103583
AL211981,KATRINA,20,1981-11-05T12:00:00Z,Hurricane,NA,20,-80.5,75,1981,NATL,27.53999938443303
AL211981,KATRINA,20,1981-11-05T18:00:00Z,Hurricane,NA,20.4,-80.1,70,1981,NATL,27.929999375715852
AL211981,KATRINA,20,1981-11-06T00:00:00Z,Hurricane,NA,20.9,-79.5,65,1981,NATL,27.979999374598265
AL211981,KATRINA,20,1981-11-06T06:00:00Z,Tropical storm,NA,21.6,-78.3,55,1981,NATL,NA
AL211981,KATRINA,20,1981-11-06T12:00:00Z,Tropical storm,NA,22.4,-77,50,1981,NATL,26.819999400526285
AL211981,KATRINA,20,1981-11-06T18:00:00Z,Tropical storm,NA,23.2,-75.5,45,1981,NATL,26.95999939739704
AL211981,KATRINA,20,1981-11-07T00:00:00Z,Tropical storm,NA,24,-73.3,40,1981,NATL,27.21999939158559
AL211981,KATRINA,20,1981-11-07T06:00:00Z,Tropical storm,NA,25,-70.6,40,1981,NATL,26.429999409243464
AL211981,KATRINA,20,1981-11-07T12:00:00Z,Tropical storm,NA,25.9,-67.5,40,1981,NATL,26.819999400526285
AL211981,KATRINA,20,1981-11-07T18:00:00Z,Tropical storm,NA,26.8,-64.5,40,1981,NATL,26.06999941729009
AL221981,UNNAMED,20,1981-11-12T12:00:00Z,Subtropical storm,NA,31,-74,45,1981,NATL,24.04999946244061
AL221981,UNNAMED,20,1981-11-12T18:00:00Z,Subtropical storm,NA,31.4,-73.1,45,1981,NATL,22.899999488145113
AL221981,UNNAMED,20,1981-11-13T00:00:00Z,Subtropical storm,NA,31.8,-72.3,50,1981,NATL,23.169999482110143
AL221981,UNNAMED,20,1981-11-13T06:00:00Z,Subtropical storm,NA,32.2,-71.6,55,1981,NATL,22.919999487698078
AL221981,UNNAMED,20,1981-11-13T12:00:00Z,Subtropical storm,NA,32.7,-71,55,1981,NATL,22.939999487251043
AL221981,UNNAMED,20,1981-11-13T18:00:00Z,Subtropical storm,NA,33.2,-70.6,55,1981,NATL,22.489999497309327
AL221981,UNNAMED,20,1981-11-14T00:00:00Z,Subtropical storm,NA,33.7,-70.6,60,1981,NATL,22.599999494850636
AL221981,UNNAMED,20,1981-11-14T06:00:00Z,Subtropical storm,NA,34.3,-70.8,60,1981,NATL,23.31999947875738
AL221981,UNNAMED,20,1981-11-14T12:00:00Z,Subtropical storm,NA,34.8,-71.1,60,1981,NATL,23.289999479427934
AL221981,UNNAMED,20,1981-11-14T18:00:00Z,Subtropical storm,NA,35.3,-71.4,60,1981,NATL,23.03999948501587
AL221981,UNNAMED,20,1981-11-15T00:00:00Z,Subtropical storm,NA,35.8,-71.8,60,1981,NATL,22.669999493286014
AL221981,UNNAMED,20,1981-11-15T06:00:00Z,Subtropical storm,NA,36.5,-71.9,60,1981,NATL,23.31999947875738
AL221981,UNNAMED,20,1981-11-15T12:00:00Z,Subtropical storm,NA,37.2,-71.8,60,1981,NATL,22.449999498203397
AL221981,UNNAMED,20,1981-11-15T18:00:00Z,Subtropical storm,NA,37.9,-71.4,60,1981,NATL,20.44999954290688
AL221981,UNNAMED,20,1981-11-16T00:00:00Z,Subtropical storm,NA,38.6,-70.9,60,1981,NATL,19.099999573081732
AL221981,UNNAMED,20,1981-11-16T06:00:00Z,Subtropical storm,NA,39.3,-70.2,55,1981,NATL,14.049999685958028
AL221981,UNNAMED,20,1981-11-16T12:00:00Z,Subtropical storm,NA,40,-69.5,55,1981,NATL,12.919999711215496
AL221981,UNNAMED,20,1981-11-16T18:00:00Z,Subtropical storm,NA,40.7,-68.5,55,1981,NATL,11.61999974027276
AL221981,UNNAMED,20,1981-11-17T00:00:00Z,Subtropical storm,NA,41.4,-67.1,50,1981,NATL,12.529999719932675
AL221981,UNNAMED,20,1981-11-17T06:00:00Z,Subtropical storm,NA,42.9,-65.8,45,1981,NATL,10.409999767318368
AL011982,ALBERTO,17,1982-06-02T12:00:00Z,Tropical depression,NA,21.7,-87.1,20,1982,NATL,27.269999390468
AL011982,ALBERTO,17,1982-06-02T18:00:00Z,Tropical depression,NA,22.2,-86.5,25,1982,NATL,28.129999371245503
AL011982,ALBERTO,17,1982-06-03T00:00:00Z,Tropical depression,NA,22.6,-85.8,30,1982,NATL,27.469999385997653
AL011982,ALBERTO,17,1982-06-03T06:00:00Z,Tropical storm,NA,22.8,-85,40,1982,NATL,26.99999939650297
AL011982,ALBERTO,17,1982-06-03T12:00:00Z,Tropical storm,NA,23.2,-84.2,50,1982,NATL,26.749999402090907
AL011982,ALBERTO,17,1982-06-03T18:00:00Z,Hurricane,NA,24,-83.6,75,1982,NATL,26.899999398738146
AL011982,ALBERTO,17,1982-06-04T00:00:00Z,Hurricane,NA,24.8,-83.4,65,1982,NATL,27.41999938711524
AL011982,ALBERTO,17,1982-06-04T06:00:00Z,Tropical storm,NA,24.9,-84.1,55,1982,NATL,27.64999938197434
AL011982,ALBERTO,17,1982-06-04T12:00:00Z,Tropical storm,NA,24.9,-84.8,45,1982,NATL,26.619999404996634
AL011982,ALBERTO,17,1982-06-04T18:00:00Z,Tropical storm,NA,25,-84.2,40,1982,NATL,27.64999938197434
AL011982,ALBERTO,17,1982-06-05T00:00:00Z,Tropical depression,NA,25.1,-84.1,30,1982,NATL,27.139999393373728
AL011982,ALBERTO,17,1982-06-05T06:00:00Z,Tropical depression,NA,25.2,-84,25,1982,NATL,27.139999393373728
AL011982,ALBERTO,17,1982-06-05T12:00:00Z,Tropical depression,NA,25.3,-83.9,25,1982,NATL,26.4099994096905
AL011982,ALBERTO,17,1982-06-05T18:00:00Z,Tropical depression,NA,25.4,-83.6,25,1982,NATL,25.859999421983957
AL011982,ALBERTO,17,1982-06-06T00:00:00Z,Tropical depression,NA,25.5,-83.3,25,1982,NATL,25.319999434053898
AL011982,ALBERTO,17,1982-06-06T06:00:00Z,Tropical depression,NA,25.5,-83,25,1982,NATL,25.109999438747764
AL011982,ALBERTO,17,1982-06-06T12:00:00Z,Tropical depression,NA,25.5,-82.6,20,1982,NATL,25.43999943137169
AL021982,UNNAMED,12,1982-06-18T00:00:00Z,Subtropical depression,NA,25.8,-86.4,25,1982,NATL,27.519999384880066
AL021982,UNNAMED,12,1982-06-18T06:00:00Z,Subtropical depression,NA,27.1,-84.6,30,1982,NATL,26.169999415054917
AL021982,UNNAMED,12,1982-06-18T12:00:00Z,Subtropical storm,NA,28.7,-82.8,40,1982,NATL,27.559999383985996
AL021982,UNNAMED,12,1982-06-18T18:00:00Z,Subtropical storm,NA,31.4,-80.3,60,1982,NATL,27.289999390020967
AL021982,UNNAMED,12,1982-06-19T00:00:00Z,Subtropical storm,NA,32.5,-79.2,60,1982,NATL,25.379999432712793
AL021982,UNNAMED,12,1982-06-19T06:00:00Z,Subtropical storm,NA,33.9,-77.8,60,1982,NATL,25.82999942265451
AL021982,UNNAMED,12,1982-06-19T12:00:00Z,Subtropical storm,NA,35.3,-76,60,1982,NATL,25.75999942421913
AL021982,UNNAMED,12,1982-06-19T18:00:00Z,Subtropical storm,NA,37.1,-73,60,1982,NATL,18.43999958783388
AL021982,UNNAMED,12,1982-06-20T00:00:00Z,Subtropical storm,NA,39.5,-70,60,1982,NATL,19.7499995585531
AL021982,UNNAMED,12,1982-06-20T06:00:00Z,Subtropical storm,NA,42.5,-65.5,60,1982,NATL,12.169999727979302
AL021982,UNNAMED,12,1982-06-20T12:00:00Z,Subtropical storm,NA,44.5,-60,60,1982,NATL,10.049999775364995
AL021982,UNNAMED,12,1982-06-20T18:00:00Z,Extratropical cyclone,NA,45.4,-56,60,1982,NATL,8.2099998164922
AL031982,BERYL,37,1982-08-28T12:00:00Z,Tropical depression,NA,13.7,-22.2,30,1982,NATL,26.209999414160848
AL031982,BERYL,37,1982-08-28T18:00:00Z,Tropical storm,NA,13.9,-22.7,35,1982,NATL,26.419999409466982
AL031982,BERYL,37,1982-08-29T00:00:00Z,Tropical storm,NA,14.1,-23.6,35,1982,NATL,27.039999395608902
AL031982,BERYL,37,1982-08-29T06:00:00Z,Tropical storm,NA,14.5,-24.9,40,1982,NATL,26.459999408572912
AL031982,BERYL,37,1982-08-29T12:00:00Z,Tropical storm,NA,14.9,-26.3,45,1982,NATL,25.90999942086637
AL031982,BERYL,37,1982-08-29T18:00:00Z,Tropical storm,NA,15.3,-27.7,45,1982,NATL,24.989999441429973
AL031982,BERYL,37,1982-08-30T00:00:00Z,Tropical storm,NA,15.7,-29.1,50,1982,NATL,25.78999942354858
AL031982,BERYL,37,1982-08-30T06:00:00Z,Tropical storm,NA,16,-30.6,50,1982,NATL,25.899999421089888
AL031982,BERYL,37,1982-08-30T12:00:00Z,Tropical storm,NA,16.3,-32.1,50,1982,NATL,26.189999414607882
AL031982,BERYL,37,1982-08-30T18:00:00Z,Tropical storm,NA,16.7,-33.6,55,1982,NATL,25.579999428242445
AL031982,BERYL,37,1982-08-31T00:00:00Z,Tropical storm,NA,17,-35,55,1982,NATL,26.159999415278435
AL031982,BERYL,37,1982-08-31T06:00:00Z,Tropical storm,NA,17.2,-36.4,60,1982,NATL,26.429999409243464
AL031982,BERYL,37,1982-08-31T12:00:00Z,Tropical storm,NA,17.7,-37.8,60,1982,NATL,25.959999419748783
AL031982,BERYL,37,1982-08-31T18:00:00Z,Tropical storm,NA,18,-39,60,1982,NATL,26.429999409243464
AL031982,BERYL,37,1982-09-01T00:00:00Z,Tropical storm,NA,18.3,-40,60,1982,NATL,26.109999416396022
AL031982,BERYL,37,1982-09-01T06:00:00Z,Tropical storm,NA,18.6,-40.9,60,1982,NATL,26.169999415054917
AL031982,BERYL,37,1982-09-01T12:00:00Z,Tropical storm,NA,18.8,-41.7,60,1982,NATL,26.199999414384365
AL031982,BERYL,37,1982-09-01T18:00:00Z,Tropical storm,NA,19,-42.4,60,1982,NATL,26.59999940544367
AL031982,BERYL,37,1982-09-02T00:00:00Z,Tropical storm,NA,19.2,-43.2,55,1982,NATL,26.64999940432608
AL031982,BERYL,37,1982-09-02T06:00:00Z,Tropical storm,NA,19.4,-44.1,45,1982,NATL,26.779999401420355
AL031982,BERYL,37,1982-09-02T12:00:00Z,Tropical storm,NA,19.7,-45.1,35,1982,NATL,27.169999392703176
AL031982,BERYL,37,1982-09-02T18:00:00Z,Tropical depression,NA,19.9,-46.2,30,1982,NATL,27.009999396279454
AL031982,BERYL,37,1982-09-03T00:00:00Z,Tropical depression,NA,20.1,-47.4,30,1982,NATL,27.199999392032623
AL031982,BERYL,37,1982-09-03T06:00:00Z,Tropical depression,NA,20.1,-48.6,30,1982,NATL,26.859999399632215
AL031982,BERYL,37,1982-09-03T12:00:00Z,Tropical depression,NA,20,-49.8,30,1982,NATL,26.99999939650297
AL031982,BERYL,37,1982-09-03T18:00:00Z,Tropical depression,NA,20,-51,30,1982,NATL,27.129999393597245
AL031982,BERYL,37,1982-09-04T00:00:00Z,Tropical depression,NA,19.9,-51.9,30,1982,NATL,27.329999389126897
AL031982,BERYL,37,1982-09-04T06:00:00Z,Tropical depression,NA,19.9,-52.9,30,1982,NATL,27.369999388232827
AL031982,BERYL,37,1982-09-04T12:00:00Z,Tropical depression,NA,19.8,-53.8,30,1982,NATL,27.53999938443303
AL031982,BERYL,37,1982-09-04T18:00:00Z,Tropical depression,NA,19.7,-54.9,30,1982,NATL,27.7299993801862
AL031982,BERYL,37,1982-09-05T00:00:00Z,Tropical depression,NA,19.6,-55.9,30,1982,NATL,27.199999392032623
AL031982,BERYL,37,1982-09-05T06:00:00Z,Tropical depression,NA,19.4,-57,25,1982,NATL,27.25999939069152
AL031982,BERYL,37,1982-09-05T12:00:00Z,Tropical depression,NA,19.4,-58.3,25,1982,NATL,27.61999938264489
AL031982,BERYL,37,1982-09-05T18:00:00Z,Tropical depression,NA,19.5,-59.7,30,1982,NATL,27.76999937929213
AL031982,BERYL,37,1982-09-06T00:00:00Z,Tropical depression,NA,19.7,-61,30,1982,NATL,28.409999364987016
AL031982,BERYL,37,1982-09-06T06:00:00Z,Tropical depression,NA,19.8,-62.3,30,1982,NATL,28.10999937169254
AL031982,BERYL,37,1982-09-06T12:00:00Z,Tropical depression,NA,20,-63.6,25,1982,NATL,28.34999936632812
AL041982,UNNAMED,15,1982-09-06T00:00:00Z,Tropical depression,NA,16.8,-53,20,1982,NATL,28.339999366551638
AL041982,UNNAMED,15,1982-09-06T06:00:00Z,Tropical depression,NA,16.9,-54.1,25,1982,NATL,27.939999375492334
AL041982,UNNAMED,15,1982-09-06T12:00:00Z,Tropical depression,NA,17,-55.1,25,1982,NATL,28.009999373927712
AL041982,UNNAMED,15,1982-09-06T18:00:00Z,Tropical depression,NA,17.7,-56.2,30,1982,NATL,27.369999388232827
AL041982,UNNAMED,15,1982-09-07T00:00:00Z,Tropical depression,NA,18,-57.2,30,1982,NATL,27.02999939583242
AL041982,UNNAMED,15,1982-09-07T06:00:00Z,Tropical depression,NA,18.6,-58.2,30,1982,NATL,26.819999400526285
AL041982,UNNAMED,15,1982-09-07T12:00:00Z,Tropical depression,NA,19,-59,30,1982,NATL,27.279999390244484
AL041982,UNNAMED,15,1982-09-07T18:00:00Z,Tropical depression,NA,19.5,-60.2,30,1982,NATL,27.659999381750822
AL041982,UNNAMED,15,1982-09-08T00:00:00Z,Tropical depression,NA,20,-61.2,30,1982,NATL,27.599999383091927
AL041982,UNNAMED,15,1982-09-08T06:00:00Z,Tropical depression,NA,20.4,-62.2,30,1982,NATL,27.629999382421374
AL041982,UNNAMED,15,1982-09-08T12:00:00Z,Tropical depression,NA,21,-63,30,1982,NATL,27.57999938353896
AL041982,UNNAMED,15,1982-09-08T18:00:00Z,Tropical depression,NA,21.8,-64,30,1982,NATL,28.03999937325716
AL041982,UNNAMED,15,1982-09-09T00:00:00Z,Tropical depression,NA,22.4,-64.9,25,1982,NATL,27.929999375715852
AL041982,UNNAMED,15,1982-09-09T06:00:00Z,Tropical depression,NA,23.2,-65.5,25,1982,NATL,28.179999370127916
AL041982,UNNAMED,15,1982-09-09T12:00:00Z,Tropical depression,NA,24,-66,20,1982,NATL,28.329999366775155
AL051982,CHRIS,16,1982-09-09T00:00:00Z,Subtropical depression,NA,26.2,-91,25,1982,NATL,29.299999345093966
AL051982,CHRIS,16,1982-09-09T06:00:00Z,Subtropical depression,NA,26.3,-91.7,25,1982,NATL,29.229999346658587
AL051982,CHRIS,16,1982-09-09T12:00:00Z,Subtropical depression,NA,26.4,-92.3,25,1982,NATL,29.19999934732914
AL051982,CHRIS,16,1982-09-09T18:00:00Z,Subtropical depression,NA,26.6,-93,30,1982,NATL,29.289999345317483
AL051982,CHRIS,16,1982-09-10T00:00:00Z,Tropical depression,NA,26.8,-93.1,30,1982,NATL,29.46999934129417
AL051982,CHRIS,16,1982-09-10T06:00:00Z,Tropical depression,NA,26.9,-94,30,1982,NATL,28.489999363198876
AL051982,CHRIS,16,1982-09-10T12:00:00Z,Tropical storm,NA,27.3,-94.2,35,1982,NATL,27.939999375492334
AL051982,CHRIS,16,1982-09-10T18:00:00Z,Tropical storm,NA,27.9,-94.1,45,1982,NATL,27.709999380633235
AL051982,CHRIS,16,1982-09-11T00:00:00Z,Tropical storm,NA,28.4,-94.1,50,1982,NATL,28.049999373033643
AL051982,CHRIS,16,1982-09-11T06:00:00Z,Tropical storm,NA,29,-94,50,1982,NATL,28.299999367445707
AL051982,CHRIS,16,1982-09-11T12:00:00Z,Tropical storm,NA,29.8,-93.8,55,1982,NATL,NA
AL051982,CHRIS,16,1982-09-11T18:00:00Z,Tropical storm,NA,30.8,-93.4,40,1982,NATL,NA
AL051982,CHRIS,16,1982-09-12T00:00:00Z,Tropical depression,NA,31.8,-93.2,30,1982,NATL,NA
AL051982,CHRIS,16,1982-09-12T06:00:00Z,Tropical depression,NA,32.8,-92.8,30,1982,NATL,NA
AL051982,CHRIS,16,1982-09-12T12:00:00Z,Tropical depression,NA,33.8,-92.4,30,1982,NATL,NA
AL051982,CHRIS,16,1982-09-12T18:00:00Z,Tropical depression,NA,34.8,-91.8,25,1982,NATL,NA
AL061982,DEBBY,30,1982-09-13T12:00:00Z,Tropical depression,NA,19.8,-69.5,30,1982,NATL,28.289999367669225
AL061982,DEBBY,30,1982-09-13T18:00:00Z,Tropical depression,NA,20.8,-70.2,30,1982,NATL,29.099999349564314
AL061982,DEBBY,30,1982-09-14T00:00:00Z,Tropical depression,NA,21.5,-71,30,1982,NATL,28.879999354481697
AL061982,DEBBY,30,1982-09-14T06:00:00Z,Tropical depression,NA,22.4,-71.8,30,1982,NATL,28.709999358281493
AL061982,DEBBY,30,1982-09-14T12:00:00Z,Tropical storm,NA,23.5,-71.9,35,1982,NATL,29.099999349564314
AL061982,DEBBY,30,1982-09-14T18:00:00Z,Tropical storm,NA,24.6,-71.8,55,1982,NATL,29.499999340623617
AL061982,DEBBY,30,1982-09-15T00:00:00Z,Hurricane,NA,25.6,-71,65,1982,NATL,28.529999362304807
AL061982,DEBBY,30,1982-09-15T06:00:00Z,Hurricane,NA,26.7,-70.3,65,1982,NATL,28.49999936297536
AL061982,DEBBY,30,1982-09-15T12:00:00Z,Hurricane,NA,27.8,-69.6,75,1982,NATL,28.73999935761094
AL061982,DEBBY,30,1982-09-15T18:00:00Z,Hurricane,NA,29,-68.5,90,1982,NATL,27.719999380409718
AL061982,DEBBY,30,1982-09-16T00:00:00Z,Hurricane,NA,30.5,-67.5,95,1982,NATL,27.45999938622117
AL061982,DEBBY,30,1982-09-16T06:00:00Z,Hurricane,NA,32.1,-66.7,95,1982,NATL,26.48999940790236
AL061982,DEBBY,30,1982-09-16T12:00:00Z,Hurricane,NA,33.6,-65.8,95,1982,NATL,25.839999422430992
AL061982,DEBBY,30,1982-09-16T18:00:00Z,Hurricane,NA,35.1,-65.6,95,1982,NATL,26.559999406337738
AL061982,DEBBY,30,1982-09-17T00:00:00Z,Hurricane,NA,36.4,-65.6,95,1982,NATL,27.21999939158559
AL061982,DEBBY,30,1982-09-17T06:00:00Z,Hurricane,NA,36.8,-65.6,95,1982,NATL,27.519999384880066
AL061982,DEBBY,30,1982-09-17T12:00:00Z,Hurricane,NA,37.1,-65,95,1982,NATL,25.40999943204224
AL061982,DEBBY,30,1982-09-17T18:00:00Z,Hurricane,NA,37.6,-63.5,100,1982,NATL,25.63999942690134
AL061982,DEBBY,30,1982-09-18T00:00:00Z,Hurricane,NA,38.8,-62.3,115,1982,NATL,26.619999404996634
AL061982,DEBBY,30,1982-09-18T06:00:00Z,Hurricane,NA,40.1,-60.7,110,1982,NATL,23.409999476745725
AL061982,DEBBY,30,1982-09-18T12:00:00Z,Hurricane,NA,41.6,-58.5,110,1982,NATL,22.45999949797988
AL061982,DEBBY,30,1982-09-18T18:00:00Z,Hurricane,NA,43.5,-56.1,100,1982,NATL,18.289999591186643
AL061982,DEBBY,30,1982-09-19T00:00:00Z,Hurricane,NA,45.3,-53.5,90,1982,NATL,12.899999711662531
AL061982,DEBBY,30,1982-09-19T06:00:00Z,Hurricane,NA,47,-50.5,75,1982,NATL,13.529999697580934
AL061982,DEBBY,30,1982-09-19T12:00:00Z,Hurricane,NA,48.5,-47.1,70,1982,NATL,11.239999748766422
AL061982,DEBBY,30,1982-09-19T18:00:00Z,Hurricane,NA,50,-43.5,70,1982,NATL,13.949999688193202
AL061982,DEBBY,30,1982-09-20T00:00:00Z,Hurricane,NA,50.8,-39,70,1982,NATL,13.619999695569277
AL061982,DEBBY,30,1982-09-20T06:00:00Z,Tropical storm,NA,51.5,-33.5,60,1982,NATL,11.439999744296074
AL061982,DEBBY,30,1982-09-20T12:00:00Z,Tropical storm,NA,51.8,-26.6,50,1982,NATL,12.81999971345067
AL061982,DEBBY,30,1982-09-20T18:00:00Z,Extratropical cyclone,NA,51.5,-19,50,1982,NATL,14.119999684393406
AL071982,UNNAMED,15,1982-09-24T00:00:00Z,Tropical depression,NA,25.3,-71.5,20,1982,NATL,27.52999938465655
AL071982,UNNAMED,15,1982-09-24T06:00:00Z,Tropical depression,NA,26,-72.5,25,1982,NATL,27.639999382197857
AL071982,UNNAMED,15,1982-09-24T12:00:00Z,Tropical depression,NA,27.1,-73,25,1982,NATL,27.76999937929213
AL071982,UNNAMED,15,1982-09-24T18:00:00Z,Tropical depression,NA,28.1,-72.1,30,1982,NATL,27.819999378174543
AL071982,UNNAMED,15,1982-09-25T00:00:00Z,Tropical depression,NA,29,-71.5,30,1982,NATL,27.659999381750822
AL071982,UNNAMED,15,1982-09-25T06:00:00Z,Tropical depression,NA,30,-70.6,30,1982,NATL,27.329999389126897
AL071982,UNNAMED,15,1982-09-25T12:00:00Z,Tropical depression,NA,31,-69.6,30,1982,NATL,27.089999394491315
AL071982,UNNAMED,15,1982-09-25T18:00:00Z,Tropical depression,NA,32.3,-68.5,30,1982,NATL,27.239999391138554
AL071982,UNNAMED,15,1982-09-26T00:00:00Z,Tropical depression,NA,33.5,-67.5,30,1982,NATL,26.739999402314425
AL071982,UNNAMED,15,1982-09-26T06:00:00Z,Tropical depression,NA,34.8,-66.2,30,1982,NATL,26.99999939650297
AL071982,UNNAMED,15,1982-09-26T12:00:00Z,Tropical depression,NA,36,-65,30,1982,NATL,25.959999419748783
AL071982,UNNAMED,15,1982-09-26T18:00:00Z,Tropical depression,NA,37,-64,30,1982,NATL,26.659999404102564
AL071982,UNNAMED,15,1982-09-27T00:00:00Z,Tropical depression,NA,38,-63,25,1982,NATL,25.86999942176044
AL071982,UNNAMED,15,1982-09-27T06:00:00Z,Tropical depression,NA,39.2,-61.5,25,1982,NATL,24.569999450817704
